1,0.161129,0.151007
2,0.161129,0.151007
3,0.161129,0.151007
4,0.161129,0.151007
5,0.161129,0.151007
6,0.161129,0.151007
7,0.161129,0.151007
8,0.161129,0.151007
9,0.161129,0.151007
10,0.161129,0.151007
11,0.161129,0.151007
12,0.161129,0.151007
13,0.161129,0.151007
14,0.161129,0.151007
15,0.161129,0.151007
16,0.198105,0.165854
17,0.198105,0.165854
18,0.198105,0.165854
19,0.198105,0.165854
20,0.198105,0.165854
21,0.198105,0.165854
22,0.198105,0.165854
23,0.198105,0.165854
24,0.198105,0.165854
25,0.198105,0.165854
26,0.198105,0.165854
27,0.198105,0.165854
28,0.198105,0.165854
29,0.198105,0.165854
30,0.198105,0.165854
31,0.220014,0.134912
32,0.220014,0.134912
33,0.220014,0.134912
34,0.220014,0.134912
35,0.220014,0.134912
36,0.220014,0.134912
37,0.220014,0.134912
38,0.220014,0.134912
39,0.220014,0.134912
40,0.220014,0.134912
41,0.220014,0.134912
42,0.220014,0.134912
43,0.220014,0.134912
44,0.220014,0.134912
45,0.220014,0.134912
46,0.216245,0.13615
47,0.216245,0.13615
48,0.216245,0.13615
49,0.216245,0.13615
50,0.216245,0.13615
51,0.216245,0.13615
52,0.216245,0.13615
53,0.216245,0.13615
54,0.216245,0.13615
55,0.216245,0.13615
56,0.216245,0.13615
57,0.216245,0.13615
58,0.216245,0.13615
59,0.216245,0.13615
60,0.216245,0.13615
61,0.214167,0.0939184
62,0.214167,0.0939184
63,0.214167,0.0939184
64,0.214167,0.0939184
65,0.214167,0.0939184
66,0.214167,0.0939184
67,0.214167,0.0939184
68,0.214167,0.0939184
69,0.214167,0.0939184
70,0.214167,0.0939184
71,0.214167,0.0939184
72,0.214167,0.0939184
73,0.214167,0.0939184
74,0.214167,0.0939184
75,0.214167,0.0939184
76,0.230238,0.0770136
77,0.230238,0.0770136
78,0.230238,0.0770136
79,0.230238,0.0770136
80,0.230238,0.0770136
81,0.230238,0.0770136
82,0.230238,0.0770136
83,0.230238,0.0770136
84,0.230238,0.0770136
85,0.230238,0.0770136
86,0.230238,0.0770136
87,0.230238,0.0770136
88,0.230238,0.0770136
89,0.230238,0.0770136
90,0.230238,0.0770136
91,0.279857,0.0784762
92,0.279857,0.0784762
93,0.279857,0.0784762
94,0.279857,0.0784762
95,0.279857,0.0784762
96,0.279857,0.0784762
97,0.279857,0.0784762
98,0.279857,0.0784762
99,0.279857,0.0784762
100,0.279857,0.0784762
101,0.279857,0.0784762
102,0.279857,0.0784762
103,0.279857,0.0784762
104,0.279857,0.0784762
105,0.279857,0.0784762
106,0.291878,0.153755
107,0.291878,0.153755
108,0.291878,0.153755
109,0.291878,0.153755
110,0.291878,0.153755
111,0.291878,0.153755
112,0.291878,0.153755
113,0.291878,0.153755
114,0.291878,0.153755
115,0.291878,0.153755
116,0.291878,0.153755
117,0.291878,0.153755
118,0.291878,0.153755
119,0.291878,0.153755
120,0.291878,0.153755
121,0.325806,0.225065
122,0.325806,0.225065
123,0.325806,0.225065
124,0.325806,0.225065
125,0.325806,0.225065
126,0.325806,0.225065
127,0.325806,0.225065
128,0.325806,0.225065
129,0.325806,0.225065
130,0.325806,0.225065
131,0.325806,0.225065
132,0.325806,0.225065
133,0.325806,0.225065
134,0.325806,0.225065
135,0.325806,0.225065
136,0.330786,0.200296
137,0.330786,0.200296
138,0.330786,0.200296
139,0.330786,0.200296
140,0.330786,0.200296
141,0.330786,0.200296
142,0.330786,0.200296
143,0.330786,0.200296
144,0.330786,0.200296
145,0.330786,0.200296
146,0.330786,0.200296
147,0.330786,0.200296
148,0.330786,0.200296
149,0.330786,0.200296
150,0.330786,0.200296
151,0.335003,0.184269
152,0.335003,0.184269
153,0.335003,0.184269
154,0.335003,0.184269
155,0.335003,0.184269
156,0.335003,0.184269
157,0.335003,0.184269
158,0.335003,0.184269
159,0.335003,0.184269
160,0.335003,0.184269
161,0.335003,0.184269
162,0.335003,0.184269
163,0.335003,0.184269
164,0.335003,0.184269
165,0.335003,0.184269
166,0.313684,0.112888
167,0.313684,0.112888
168,0.313684,0.112888
169,0.313684,0.112888
170,0.313684,0.112888
171,0.313684,0.112888
172,0.313684,0.112888
173,0.313684,0.112888
174,0.313684,0.112888
175,0.313684,0.112888
176,0.313684,0.112888
177,0.313684,0.112888
178,0.313684,0.112888
179,0.313684,0.112888
180,0.313684,0.112888
181,0.30219,0.0919388
182,0.30219,0.0919388
183,0.30219,0.0919388
184,0.30219,0.0919388
185,0.30219,0.0919388
186,0.30219,0.0919388
187,0.30219,0.0919388
188,0.30219,0.0919388
189,0.30219,0.0919388
190,0.30219,0.0919388
191,0.30219,0.0919388
192,0.30219,0.0919388
193,0.30219,0.0919388
194,0.30219,0.0919388
195,0.30219,0.0919388
196,0.301078,0.0718299
197,0.301078,0.0718299
198,0.301078,0.0718299
199,0.301078,0.0718299
200,0.301078,0.0718299
201,0.301078,0.0718299
202,0.301078,0.0718299
203,0.301078,0.0718299
204,0.301078,0.0718299
205,0.301078,0.0718299
206,0.301078,0.0718299
207,0.301078,0.0718299
208,0.301078,0.0718299
209,0.301078,0.0718299
210,0.301078,0.0718299
211,0.295497,0.0153469
212,0.295497,0.0153469
213,0.295497,0.0153469
214,0.295497,0.0153469
215,0.295497,0.0153469
216,0.295497,0.0153469
217,0.295497,0.0153469
218,0.295497,0.0153469
219,0.295497,0.0153469
220,0.295497,0.0153469
221,0.295497,0.0153469
222,0.295497,0.0153469
223,0.295497,0.0153469
224,0.295497,0.0153469
225,0.295497,0.0153469
226,0.296452,0.0182177
227,0.296452,0.0182177
228,0.296452,0.0182177
229,0.296452,0.0182177
230,0.296452,0.0182177
231,0.296452,0.0182177
232,0.296452,0.0182177
233,0.296452,0.0182177
234,0.296452,0.0182177
235,0.296452,0.0182177
236,0.296452,0.0182177
237,0.296452,0.0182177
238,0.296452,0.0182177
239,0.296452,0.0182177
240,0.296452,0.0182177
241,0.291442,0.0142245
242,0.291442,0.0142245
243,0.291442,0.0142245
244,0.291442,0.0142245
245,0.291442,0.0142245
246,0.291442,0.0142245
247,0.291442,0.0142245
248,0.291442,0.0142245
249,0.291442,0.0142245
250,0.291442,0.0142245
251,0.291442,0.0142245
252,0.291442,0.0142245
253,0.291442,0.0142245
254,0.291442,0.0142245
255,0.291442,0.0142245
256,0.297905,0.0134762
257,0.297905,0.0134762
258,0.297905,0.0134762
259,0.297905,0.0134762
260,0.297905,0.0134762
261,0.297905,0.0134762
262,0.297905,0.0134762
263,0.297905,0.0134762
264,0.297905,0.0134762
265,0.297905,0.0134762
266,0.297905,0.0134762
267,0.297905,0.0134762
268,0.297905,0.0134762
269,0.297905,0.0134762
270,0.297905,0.0134762
271,0.303452,0.0233639
272,0.303452,0.0233639
273,0.303452,0.0233639
274,0.303452,0.0233639
275,0.303452,0.0233639
276,0.303452,0.0233639
277,0.303452,0.0233639
278,0.303452,0.0233639
279,0.303452,0.0233639
280,0.303452,0.0233639
281,0.303452,0.0233639
282,0.303452,0.0233639
283,0.303452,0.0233639
284,0.303452,0.0233639
285,0.303452,0.0233639
286,0.31401,0.0247075
287,0.31401,0.0247075
288,0.31401,0.0247075
289,0.31401,0.0247075
290,0.31401,0.0247075
291,0.31401,0.0247075
292,0.31401,0.0247075
293,0.31401,0.0247075
294,0.31401,0.0247075
295,0.31401,0.0247075
296,0.31401,0.0247075
297,0.31401,0.0247075
298,0.31401,0.0247075
299,0.31401,0.0247075
300,0.31401,0.0247075
301,0.304327,0.0375204
302,0.304327,0.0375204
303,0.304327,0.0375204
304,0.304327,0.0375204
305,0.304327,0.0375204
306,0.304327,0.0375204
307,0.304327,0.0375204
308,0.304327,0.0375204
309,0.304327,0.0375204
310,0.304327,0.0375204
311,0.304327,0.0375204
312,0.304327,0.0375204
313,0.304327,0.0375204
314,0.304327,0.0375204
315,0.304327,0.0375204
316,0.313122,0.0212789
317,0.313122,0.0212789
318,0.313122,0.0212789
319,0.313122,0.0212789
320,0.313122,0.0212789
321,0.313122,0.0212789
322,0.313122,0.0212789
323,0.313122,0.0212789
324,0.313122,0.0212789
325,0.313122,0.0212789
326,0.313122,0.0212789
327,0.313122,0.0212789
328,0.313122,0.0212789
329,0.313122,0.0212789
330,0.313122,0.0212789
331,0.3155,0.0182109
332,0.3155,0.0182109
333,0.3155,0.0182109
334,0.3155,0.0182109
335,0.3155,0.0182109
336,0.3155,0.0182109
337,0.3155,0.0182109
338,0.3155,0.0182109
339,0.3155,0.0182109
340,0.3155,0.0182109
341,0.3155,0.0182109
342,0.3155,0.0182109
343,0.3155,0.0182109
344,0.3155,0.0182109
345,0.3155,0.0182109
346,0.327769,0.0395816
347,0.327769,0.0395816
348,0.327769,0.0395816
349,0.327769,0.0395816
350,0.327769,0.0395816
351,0.327769,0.0395816
352,0.327769,0.0395816
353,0.327769,0.0395816
354,0.327769,0.0395816
355,0.327769,0.0395816
356,0.327769,0.0395816
357,0.327769,0.0395816
358,0.327769,0.0395816
359,0.327769,0.0395816
360,0.327769,0.0395816
361,0.310728,0.0377823
362,0.310728,0.0377823
363,0.310728,0.0377823
364,0.310728,0.0377823
365,0.310728,0.0377823
366,0.310728,0.0377823
367,0.310728,0.0377823
368,0.310728,0.0377823
369,0.310728,0.0377823
370,0.310728,0.0377823
371,0.310728,0.0377823
372,0.310728,0.0377823
373,0.310728,0.0377823
374,0.310728,0.0377823
375,0.310728,0.0377823
376,0.317071,0.0342619
377,0.317071,0.0342619
378,0.317071,0.0342619
379,0.317071,0.0342619
380,0.317071,0.0342619
381,0.317071,0.0342619
382,0.317071,0.0342619
383,0.317071,0.0342619
384,0.317071,0.0342619
385,0.317071,0.0342619
386,0.317071,0.0342619
387,0.317071,0.0342619
388,0.317071,0.0342619
389,0.317071,0.0342619
390,0.317071,0.0342619
391,0.332007,0.034983
392,0.332007,0.034983
393,0.332007,0.034983
394,0.332007,0.034983
395,0.332007,0.034983
396,0.332007,0.034983
397,0.332007,0.034983
398,0.332007,0.034983
399,0.332007,0.034983
400,0.332007,0.034983
401,0.332007,0.034983
402,0.332007,0.034983
403,0.332007,0.034983
404,0.332007,0.034983
405,0.332007,0.034983
406,0.348037,0.0658707
407,0.348037,0.0658707
408,0.348037,0.0658707
409,0.348037,0.0658707
410,0.348037,0.0658707
411,0.348037,0.0658707
412,0.348037,0.0658707
413,0.348037,0.0658707
414,0.348037,0.0658707
415,0.348037,0.0658707
416,0.348037,0.0658707
417,0.348037,0.0658707
418,0.348037,0.0658707
419,0.348037,0.0658707
420,0.348037,0.0658707
421,0.449003,0.136415
422,0.449003,0.136415
423,0.449003,0.136415
424,0.449003,0.136415
425,0.449003,0.136415
426,0.449003,0.136415
427,0.449003,0.136415
428,0.449003,0.136415
429,0.449003,0.136415
430,0.449003,0.136415
431,0.449003,0.136415
432,0.449003,0.136415
433,0.449003,0.136415
434,0.449003,0.136415
435,0.449003,0.136415
436,0.497544,0.141976
437,0.497544,0.141976
438,0.497544,0.141976
439,0.497544,0.141976
440,0.497544,0.141976
441,0.497544,0.141976
442,0.497544,0.141976
443,0.497544,0.141976
444,0.497544,0.141976
445,0.497544,0.141976
446,0.497544,0.141976
447,0.497544,0.141976
448,0.497544,0.141976
449,0.497544,0.141976
450,0.497544,0.141976
451,0.515932,0.172745
452,0.515932,0.172745
453,0.515932,0.172745
454,0.515932,0.172745
455,0.515932,0.172745
456,0.515932,0.172745
457,0.515932,0.172745
458,0.515932,0.172745
459,0.515932,0.172745
460,0.515932,0.172745
461,0.515932,0.172745
462,0.515932,0.172745
463,0.515932,0.172745
464,0.515932,0.172745
465,0.515932,0.172745
466,0.527422,0.130677
467,0.527422,0.130677
468,0.527422,0.130677
469,0.527422,0.130677
470,0.527422,0.130677
471,0.527422,0.130677
472,0.527422,0.130677
473,0.527422,0.130677
474,0.527422,0.130677
475,0.527422,0.130677
476,0.527422,0.130677
477,0.527422,0.130677
478,0.527422,0.130677
479,0.527422,0.130677
480,0.527422,0.130677
481,0.530942,0.128071
482,0.530942,0.128071
483,0.530942,0.128071
484,0.530942,0.128071
485,0.530942,0.128071
486,0.530942,0.128071
487,0.530942,0.128071
488,0.530942,0.128071
489,0.530942,0.128071
490,0.530942,0.128071
491,0.530942,0.128071
492,0.530942,0.128071
493,0.530942,0.128071
494,0.530942,0.128071
495,0.530942,0.128071
496,0.522252,0.0948061
497,0.522252,0.0948061
498,0.522252,0.0948061
499,0.522252,0.0948061
500,0.522252,0.0948061
501,0.522252,0.0948061
502,0.522252,0.0948061
503,0.522252,0.0948061
504,0.522252,0.0948061
505,0.522252,0.0948061
506,0.522252,0.0948061
507,0.522252,0.0948061
508,0.522252,0.0948061
509,0.522252,0.0948061
510,0.522252,0.0948061
511,0.579966,0.0636429
512,0.579966,0.0636429
513,0.579966,0.0636429
514,0.579966,0.0636429
515,0.579966,0.0636429
516,0.579966,0.0636429
517,0.579966,0.0636429
518,0.579966,0.0636429
519,0.579966,0.0636429
520,0.579966,0.0636429
521,0.579966,0.0636429
522,0.579966,0.0636429
523,0.579966,0.0636429
524,0.579966,0.0636429
525,0.579966,0.0636429
526,0.575759,0.142466
527,0.575759,0.142466
528,0.575759,0.142466
529,0.575759,0.142466
530,0.575759,0.142466
531,0.575759,0.142466
532,0.575759,0.142466
533,0.575759,0.142466
534,0.575759,0.142466
535,0.575759,0.142466
536,0.575759,0.142466
537,0.575759,0.142466
538,0.575759,0.142466
539,0.575759,0.142466
540,0.575759,0.142466
541,0.57899,0.147636
542,0.57899,0.147636
543,0.57899,0.147636
